station_id,date,precip_mm,air_temp_c,ndvi,sand_frac,clay_frac,elevation_m,sm_target
ST021,2016-01-08,0.0,-8.24,0.065,0.591,0.051,1469.3,0.0565
ST021,2016-01-15,0.0,-5.92,0.098,0.591,0.051,1469.3,0.0368
ST021,2016-01-22,0.0,-6.88,0.135,0.591,0.051,1469.3,0.093
ST021,2016-01-29,0.0,-6.24,0.158,0.591,0.051,1469.3,0.0275
ST021,2016-02-05,0.0,-4.43,0.072,0.591,0.051,1469.3,0.0461
ST021,2016-02-12,0.0,-6.2,0.083,0.591,0.051,1469.3,0.0338
ST021,2016-02-19,0.0,-2.75,0.129,0.591,0.051,1469.3,0.0335
ST021,2016-02-26,4.51,-7.34,0.13,0.591,0.051,1469.3,0.0603
ST021,2016-03-04,0.0,-4.68,0.218,0.591,0.051,1469.3,0.0552
ST021,2016-03-11,0.0,0.3,0.206,0.591,0.051,1469.3,0.0401
ST021,2016-03-18,9.52,-3.58,0.106,0.591,0.051,1469.3,0.1462
ST021,2016-03-25,11.55,-2.45,0.172,0.591,0.051,1469.3,0.1365
ST021,2016-04-01,0.0,1.23,0.184,0.591,0.051,1469.3,0.0697
ST021,2016-04-08,0.0,-0.84,0.216,0.591,0.051,1469.3,0.0356
ST021,2016-04-15,0.0,4.33,0.219,0.591,0.051,1469.3,0.0248
ST021,2016-04-22,0.0,9.6,0.319,0.591,0.051,1469.3,0.0386
ST021,2016-04-29,11.66,4.0,0.292,0.591,0.051,1469.3,0.1109
ST021,2016-05-06,0.0,3.72,0.337,0.591,0.051,1469.3,0.1179
ST021,2016-05-13,0.0,13.19,0.338,0.591,0.051,1469.3,0.1645
ST021,2016-05-20,58.42,13.0,0.403,0.591,0.051,1469.3,0.4031
ST021,2016-05-27,0.14,11.48,0.412,0.591,0.051,1469.3,0.1015
ST021,2016-06-03,0.0,9.78,0.477,0.591,0.051,1469.3,0.0301
ST021,2016-06-10,5.63,13.63,0.46,0.591,0.051,1469.3,0.0642
ST021,2016-06-17,2.16,16.64,0.521,0.591,0.051,1469.3,0.0994
ST021,2016-06-24,0.0,13.74,0.504,0.591,0.051,1469.3,0.0271
ST021,2016-07-01,0.0,14.67,0.585,0.591,0.051,1469.3,0.1094
ST021,2016-07-08,0.0,19.26,0.511,0.591,0.051,1469.3,0.0576
ST021,2016-07-15,30.8,15.44,0.49,0.591,0.051,1469.3,0.1756
ST021,2016-07-22,6.49,13.16,0.555,0.591,0.051,1469.3,0.1719
ST021,2016-07-29,0.0,18.31,0.53,0.591,0.051,1469.3,0.0826
ST021,2016-08-05,0.0,14.65,0.618,0.591,0.051,1469.3,0.0249
ST021,2016-08-12,0.0,10.24,0.6,0.591,0.051,1469.3,0.0299
ST021,2016-08-19,0.0,12.37,0.569,0.591,0.051,1469.3,0.0253
ST021,2016-08-26,0.0,9.22,0.657,0.591,0.051,1469.3,0.0306
ST021,2016-09-02,0.0,8.69,0.586,0.591,0.051,1469.3,0.0584
ST021,2016-09-09,0.0,9.29,0.611,0.591,0.051,1469.3,0.0323
ST021,2016-09-16,2.26,9.76,0.542,0.591,0.051,1469.3,0.0838
ST021,2016-09-23,0.0,9.15,0.531,0.591,0.051,1469.3,0.09
ST021,2016-09-30,0.0,4.9,0.465,0.591,0.051,1469.3,0.0974
ST021,2016-10-07,0.0,5.99,0.452,0.591,0.051,1469.3,0.02
ST021,2016-10-14,0.0,2.66,0.454,0.591,0.051,1469.3,0.0206
ST021,2016-10-21,0.0,3.79,0.454,0.591,0.051,1469.3,0.0644
ST021,2016-10-28,0.0,1.5,0.408,0.591,0.051,1469.3,0.0404
ST021,2016-11-04,0.0,-1.7,0.356,0.591,0.051,1469.3,0.0471
ST021,2016-11-11,0.0,2.51,0.36,0.591,0.051,1469.3,0.0209
ST021,2016-11-18,0.0,-3.65,0.3,0.591,0.051,1469.3,0.0412
ST021,2016-11-25,0.0,-3.11,0.215,0.591,0.051,1469.3,0.0427
ST021,2016-12-02,0.0,-1.94,0.255,0.591,0.051,1469.3,0.02
ST021,2016-12-09,2.79,-6.5,0.193,0.591,0.051,1469.3,0.0333
ST021,2016-12-16,0.0,-5.01,0.208,0.591,0.051,1469.3,0.0324
ST021,2016-12-23,9.56,-5.79,0.201,0.591,0.051,1469.3,0.0671
ST021,2016-12-30,0.0,-6.94,0.174,0.591,0.051,1469.3,0.0558
ST021,2017-01-06,0.0,-9.85,0.189,0.591,0.051,1469.3,0.028
ST021,2017-01-13,0.0,-12.65,0.156,0.591,0.051,1469.3,0.02
ST021,2017-01-20,0.0,-6.03,0.128,0.591,0.051,1469.3,0.02
ST021,2017-01-27,0.0,-8.08,0.188,0.591,0.051,1469.3,0.0325
ST021,2017-02-03,17.21,-6.81,0.153,0.591,0.051,1469.3,0.1575
ST021,2017-02-10,0.0,-8.82,0.129,0.591,0.051,1469.3,0.1035
ST021,2017-02-17,0.0,-8.89,0.14,0.591,0.051,1469.3,0.1214
ST021,2017-02-24,8.2,-7.18,0.081,0.591,0.051,1469.3,0.1195
ST021,2017-03-03,0.0,-4.71,0.123,0.591,0.051,1469.3,0.0578
ST021,2017-03-10,0.0,-0.82,0.162,0.591,0.051,1469.3,0.0395
ST021,2017-03-17,0.0,-0.89,0.183,0.591,0.051,1469.3,0.2653
ST021,2017-03-24,16.5,-0.67,0.164,0.591,0.051,1469.3,0.2222
ST021,2017-03-31,0.0,-0.71,0.186,0.591,0.051,1469.3,0.0527
ST021,2017-04-07,0.0,2.35,0.268,0.591,0.051,1469.3,0.1739
ST021,2017-04-14,1.2,6.6,0.276,0.591,0.051,1469.3,0.1626
ST021,2017-04-21,0.0,4.67,0.218,0.591,0.051,1469.3,0.0747
ST021,2017-04-28,0.57,4.33,0.268,0.591,0.051,1469.3,0.0627
ST021,2017-05-05,0.0,6.32,0.372,0.591,0.051,1469.3,0.175
ST021,2017-05-12,10.17,6.97,0.336,0.591,0.051,1469.3,0.2103
ST021,2017-05-19,0.0,7.29,0.38,0.591,0.051,1469.3,0.0766
ST021,2017-05-26,5.07,10.64,0.446,0.591,0.051,1469.3,0.1244
ST021,2017-06-02,0.0,17.31,0.43,0.591,0.051,1469.3,0.2771
ST021,2017-06-09,0.0,13.01,0.463,0.591,0.051,1469.3,0.1288
ST021,2017-06-16,2.1,12.61,0.54,0.591,0.051,1469.3,0.0591
ST021,2017-06-23,0.0,17.2,0.505,0.591,0.051,1469.3,0.02
ST021,2017-06-30,0.0,13.36,0.49,0.591,0.051,1469.3,0.1461
ST021,2017-07-07,0.0,12.11,0.521,0.591,0.051,1469.3,0.0275
ST021,2017-07-14,0.0,11.22,0.556,0.591,0.051,1469.3,0.0305
ST021,2017-07-21,0.38,12.54,0.53,0.591,0.051,1469.3,0.0601
ST021,2017-07-28,0.0,16.02,0.629,0.591,0.051,1469.3,0.0219
ST021,2017-08-04,0.0,10.92,0.6,0.591,0.051,1469.3,0.02
ST021,2017-08-11,0.0,14.78,0.573,0.591,0.051,1469.3,0.0563
ST021,2017-08-18,0.0,11.28,0.598,0.591,0.051,1469.3,0.0644
ST021,2017-08-25,0.0,10.25,0.594,0.591,0.051,1469.3,0.0362
ST021,2017-09-01,0.0,9.01,0.595,0.591,0.051,1469.3,0.0209
ST021,2017-09-08,0.0,9.65,0.556,0.591,0.051,1469.3,0.0257
ST021,2017-09-15,0.0,11.16,0.559,0.591,0.051,1469.3,0.0563
ST021,2017-09-22,0.0,10.81,0.548,0.591,0.051,1469.3,0.0853
ST021,2017-09-29,0.0,6.37,0.483,0.591,0.051,1469.3,0.02
ST021,2017-10-06,5.26,6.7,0.483,0.591,0.051,1469.3,0.0683
ST021,2017-10-13,0.0,2.76,0.426,0.591,0.051,1469.3,0.0212
ST021,2017-10-20,0.0,7.02,0.398,0.591,0.051,1469.3,0.0227
ST021,2017-10-27,0.0,3.32,0.391,0.591,0.051,1469.3,0.0288
ST021,2017-11-03,0.0,-1.17,0.31,0.591,0.051,1469.3,0.0261
ST021,2017-11-10,0.0,-2.19,0.345,0.591,0.051,1469.3,0.0304
ST021,2017-11-17,0.0,-4.95,0.298,0.591,0.051,1469.3,0.0272
ST021,2017-11-24,0.0,-2.29,0.29,0.591,0.051,1469.3,0.02
ST021,2017-12-01,0.0,-7.1,0.275,0.591,0.051,1469.3,0.02
ST021,2017-12-08,0.0,-6.55,0.268,0.591,0.051,1469.3,0.0351
ST021,2017-12-15,0.0,-7.01,0.25,0.591,0.051,1469.3,0.0322
ST021,2017-12-22,0.0,-7.21,0.211,0.591,0.051,1469.3,0.0282
ST021,2017-12-29,0.0,-11.4,0.2,0.591,0.051,1469.3,0.0208
ST021,2018-01-05,0.0,-4.86,0.194,0.591,0.051,1469.3,0.043
ST021,2018-01-12,0.0,-8.42,0.229,0.591,0.051,1469.3,0.0308
ST021,2018-01-19,0.0,-7.85,0.128,0.591,0.051,1469.3,0.0367
ST021,2018-01-26,0.0,-5.45,0.121,0.591,0.051,1469.3,0.0336
ST021,2018-02-02,0.0,-7.03,0.133,0.591,0.051,1469.3,0.0632
ST021,2018-02-09,0.0,-4.08,0.166,0.591,0.051,1469.3,0.0467
ST021,2018-02-16,0.0,-6.6,0.146,0.591,0.051,1469.3,0.0316
ST021,2018-02-23,0.0,-6.81,0.108,0.591,0.051,1469.3,0.0631
ST021,2018-03-02,0.0,-3.46,0.099,0.591,0.051,1469.3,0.1129
ST021,2018-03-09,0.0,-2.96,0.154,0.591,0.051,1469.3,0.1263
ST021,2018-03-16,0.0,1.3,0.139,0.591,0.051,1469.3,0.0565
ST021,2018-03-23,4.5,-3.34,0.203,0.591,0.051,1469.3,0.0926
ST021,2018-03-30,0.0,2.05,0.201,0.591,0.051,1469.3,0.0962
ST021,2018-04-06,0.0,5.13,0.261,0.591,0.051,1469.3,0.0598
ST021,2018-04-13,0.0,2.71,0.265,0.591,0.051,1469.3,0.02
ST021,2018-04-20,0.0,3.16,0.251,0.591,0.051,1469.3,0.0205
ST021,2018-04-27,0.0,6.72,0.304,0.591,0.051,1469.3,0.0279
ST021,2018-05-04,0.0,4.84,0.382,0.591,0.051,1469.3,0.1221
ST021,2018-05-11,0.0,9.35,0.381,0.591,0.051,1469.3,0.1098
ST021,2018-05-18,11.28,8.94,0.388,0.591,0.051,1469.3,0.0684
ST021,2018-05-25,10.52,11.0,0.425,0.591,0.051,1469.3,0.289
ST021,2018-06-01,23.33,11.63,0.476,0.591,0.051,1469.3,0.2184
ST021,2018-06-08,0.0,11.68,0.448,0.591,0.051,1469.3,0.0292
ST021,2018-06-15,0.0,14.53,0.504,0.591,0.051,1469.3,0.0244
ST021,2018-06-22,36.99,11.18,0.475,0.591,0.051,1469.3,0.4086
ST021,2018-06-29,0.0,15.74,0.52,0.591,0.051,1469.3,0.0804
ST021,2018-07-06,0.0,17.0,0.56,0.591,0.051,1469.3,0.1191
ST021,2018-07-13,0.0,13.16,0.486,0.591,0.051,1469.3,0.039
ST021,2018-07-20,4.05,15.36,0.59,0.591,0.051,1469.3,0.1906
ST021,2018-07-27,0.0,16.81,0.543,0.591,0.051,1469.3,0.0238
ST021,2018-08-03,0.0,12.44,0.588,0.591,0.051,1469.3,0.044
ST021,2018-08-10,1.0,14.87,0.608,0.591,0.051,1469.3,0.0358
ST021,2018-08-17,0.0,15.13,0.617,0.591,0.051,1469.3,0.0392
ST021,2018-08-24,0.0,6.23,0.598,0.591,0.051,1469.3,0.0475
ST021,2018-08-31,0.0,8.69,0.536,0.591,0.051,1469.3,0.0452
ST021,2018-09-07,0.0,9.59,0.535,0.591,0.051,1469.3,0.0224
ST021,2018-09-14,0.0,7.3,0.54,0.591,0.051,1469.3,0.0351
ST021,2018-09-21,0.0,5.95,0.462,0.591,0.051,1469.3,0.0264
ST021,2018-09-28,0.0,7.8,0.522,0.591,0.051,1469.3,0.02
ST021,2018-10-05,0.0,4.34,0.486,0.591,0.051,1469.3,0.0267
ST021,2018-10-12,0.0,7.9,0.465,0.591,0.051,1469.3,0.0292
ST021,2018-10-19,0.0,3.89,0.457,0.591,0.051,1469.3,0.0254
ST021,2018-10-26,0.0,-5.1,0.396,0.591,0.051,1469.3,0.0266
ST021,2018-11-02,0.0,-5.14,0.426,0.591,0.051,1469.3,0.0324
ST021,2018-11-09,0.0,-0.55,0.372,0.591,0.051,1469.3,0.02
ST021,2018-11-16,0.0,-1.99,0.328,0.591,0.051,1469.3,0.02
ST021,2018-11-23,0.0,0.22,0.335,0.591,0.051,1469.3,0.0282
ST021,2018-11-30,0.0,-1.0,0.256,0.591,0.051,1469.3,0.02
ST021,2018-12-07,0.0,-5.27,0.256,0.591,0.051,1469.3,0.07
ST021,2018-12-14,0.0,-1.2,0.246,0.591,0.051,1469.3,0.0295
ST021,2018-12-21,0.0,-3.3,0.202,0.591,0.051,1469.3,0.0342
ST021,2018-12-28,0.0,-2.94,0.233,0.591,0.051,1469.3,0.0271
ST021,2019-01-04,0.0,-6.58,0.199,0.591,0.051,1469.3,0.0214
ST021,2019-01-11,0.0,-6.12,0.189,0.591,0.051,1469.3,0.0439
ST021,2019-01-18,0.0,-9.3,0.113,0.591,0.051,1469.3,0.0393
ST021,2019-01-25,0.0,-6.59,0.081,0.591,0.051,1469.3,0.0352
ST021,2019-02-01,1.4,-3.27,0.125,0.591,0.051,1469.3,0.0391
ST021,2019-02-08,0.0,-4.43,0.12,0.591,0.051,1469.3,0.111
ST021,2019-02-15,0.0,-6.56,0.15,0.591,0.051,1469.3,0.0386
ST021,2019-02-22,0.0,-5.74,0.083,0.591,0.051,1469.3,0.0315
ST021,2019-03-01,1.14,-6.86,0.155,0.591,0.051,1469.3,0.0656
ST021,2019-03-08,0.0,-0.42,0.092,0.591,0.051,1469.3,0.0333
ST021,2019-03-15,0.0,-5.87,0.149,0.591,0.051,1469.3,0.0591
ST021,2019-03-22,0.0,-2.22,0.163,0.591,0.051,1469.3,0.1071
ST021,2019-03-29,5.62,0.45,0.172,0.591,0.051,1469.3,0.2477
ST021,2019-04-05,4.13,0.75,0.228,0.591,0.051,1469.3,0.2363
ST021,2019-04-12,4.42,2.49,0.252,0.591,0.051,1469.3,0.116
ST021,2019-04-19,0.0,2.85,0.284,0.591,0.051,1469.3,0.2859
ST021,2019-04-26,0.0,4.42,0.319,0.591,0.051,1469.3,0.1139
ST021,2019-05-03,0.0,9.22,0.28,0.591,0.051,1469.3,0.0708
ST021,2019-05-10,43.86,9.24,0.367,0.591,0.051,1469.3,0.3614
ST021,2019-05-17,0.0,8.86,0.402,0.591,0.051,1469.3,0.0817
ST021,2019-05-24,0.0,6.87,0.44,0.591,0.051,1469.3,0.0247
ST021,2019-05-31,0.0,12.21,0.427,0.591,0.051,1469.3,0.0406
ST021,2019-06-07,16.88,11.69,0.481,0.591,0.051,1469.3,0.2469
ST021,2019-06-14,10.08,9.31,0.449,0.591,0.051,1469.3,0.1345
ST021,2019-06-21,0.0,15.62,0.475,0.591,0.051,1469.3,0.1253
ST021,2019-06-28,11.55,14.51,0.531,0.591,0.051,1469.3,0.1086
ST021,2019-07-05,0.0,16.93,0.529,0.591,0.051,1469.3,0.0258
ST021,2019-07-12,0.0,16.79,0.581,0.591,0.051,1469.3,0.0308
ST021,2019-07-19,0.0,16.96,0.595,0.591,0.051,1469.3,0.02
ST021,2019-07-26,0.0,12.38,0.552,0.591,0.051,1469.3,0.02
ST021,2019-08-02,0.0,11.98,0.612,0.591,0.051,1469.3,0.0812
ST021,2019-08-09,0.0,12.27,0.639,0.591,0.051,1469.3,0.02
ST021,2019-08-16,0.0,11.92,0.601,0.591,0.051,1469.3,0.0231
ST021,2019-08-23,0.0,11.22,0.559,0.591,0.051,1469.3,0.0442
ST021,2019-08-30,0.0,6.88,0.546,0.591,0.051,1469.3,0.0404
ST021,2019-09-06,5.98,8.06,0.567,0.591,0.051,1469.3,0.1162
ST021,2019-09-13,0.0,6.6,0.525,0.591,0.051,1469.3,0.0282
ST021,2019-09-20,0.0,9.51,0.505,0.591,0.051,1469.3,0.02
ST021,2019-09-27,0.0,4.26,0.52,0.591,0.051,1469.3,0.0374
ST021,2019-10-04,7.45,9.98,0.444,0.591,0.051,1469.3,0.0634
ST021,2019-10-11,0.0,4.33,0.466,0.591,0.051,1469.3,0.0681
ST021,2019-10-18,32.39,3.7,0.452,0.591,0.051,1469.3,0.2291
ST021,2019-10-25,0.0,0.09,0.427,0.591,0.051,1469.3,0.0632
ST021,2019-11-01,0.0,0.57,0.459,0.591,0.051,1469.3,0.02
ST021,2019-11-08,0.0,2.84,0.335,0.591,0.051,1469.3,0.028
ST021,2019-11-15,0.0,-4.82,0.325,0.591,0.051,1469.3,0.0316
ST021,2019-11-22,0.0,-4.17,0.337,0.591,0.051,1469.3,0.02
ST021,2019-11-29,0.0,-5.79,0.291,0.591,0.051,1469.3,0.0236
ST021,2019-12-06,0.0,-9.38,0.229,0.591,0.051,1469.3,0.0412
ST021,2019-12-13,0.0,-6.48,0.267,0.591,0.051,1469.3,0.0641
ST021,2019-12-20,0.0,-10.37,0.182,0.591,0.051,1469.3,0.0571
ST021,2019-12-27,0.0,-5.89,0.208,0.591,0.051,1469.3,0.0321
ST021,2020-01-03,0.0,-8.26,0.211,0.591,0.051,1469.3,0.0244
ST021,2020-01-10,0.29,-8.65,0.106,0.591,0.051,1469.3,0.0504
ST021,2020-01-17,0.0,-7.7,0.075,0.591,0.051,1469.3,0.0296
ST021,2020-01-24,0.0,-4.57,0.127,0.591,0.051,1469.3,0.0353
ST021,2020-01-31,0.0,-5.54,0.087,0.591,0.051,1469.3,0.0297
ST021,2020-02-07,5.02,-7.53,0.128,0.591,0.051,1469.3,0.0638
ST021,2020-02-14,0.0,-6.25,0.116,0.591,0.051,1469.3,0.0606
ST021,2020-02-21,0.0,-6.46,0.116,0.591,0.051,1469.3,0.0434
ST021,2020-02-28,0.0,-3.05,0.091,0.591,0.051,1469.3,0.0415
ST021,2020-03-06,0.0,-3.78,0.183,0.591,0.051,1469.3,0.1685
ST021,2020-03-13,0.0,-1.78,0.159,0.591,0.051,1469.3,0.2823
ST021,2020-03-20,9.79,2.31,0.14,0.591,0.051,1469.3,0.1401
ST021,2020-03-27,0.0,-0.82,0.191,0.591,0.051,1469.3,0.0933
ST021,2020-04-03,6.9,2.28,0.252,0.591,0.051,1469.3,0.119
ST021,2020-04-10,0.0,6.55,0.21,0.591,0.051,1469.3,0.115
ST021,2020-04-17,0.0,4.93,0.252,0.591,0.051,1469.3,0.1168
ST021,2020-04-24,0.0,4.07,0.312,0.591,0.051,1469.3,0.0807
ST021,2020-05-01,0.0,5.54,0.335,0.591,0.051,1469.3,0.0325
ST021,2020-05-08,0.0,6.98,0.323,0.591,0.051,1469.3,0.1247
ST021,2020-05-15,9.84,11.57,0.3,0.591,0.051,1469.3,0.0742
ST021,2020-05-22,24.13,6.64,0.392,0.591,0.051,1469.3,0.1745
ST021,2020-05-29,35.54,9.84,0.411,0.591,0.051,1469.3,0.4145
ST021,2020-06-05,0.0,11.45,0.487,0.591,0.051,1469.3,0.0699
ST021,2020-06-12,25.3,14.71,0.479,0.591,0.051,1469.3,0.1561
ST021,2020-06-19,8.34,12.52,0.474,0.591,0.051,1469.3,0.0959
ST021,2020-06-26,0.0,15.23,0.534,0.591,0.051,1469.3,0.1053
ST021,2020-07-03,34.26,12.92,0.538,0.591,0.051,1469.3,0.2178
ST021,2020-07-10,35.81,14.72,0.554,0.591,0.051,1469.3,0.2568
ST021,2020-07-17,0.0,17.25,0.591,0.591,0.051,1469.3,0.0875
ST021,2020-07-24,0.0,14.9,0.601,0.591,0.051,1469.3,0.0297
ST021,2020-07-31,0.0,13.6,0.577,0.591,0.051,1469.3,0.0247
ST021,2020-08-07,0.0,17.07,0.583,0.591,0.051,1469.3,0.0311
ST021,2020-08-14,0.0,10.79,0.532,0.591,0.051,1469.3,0.0303
ST021,2020-08-21,5.37,13.0,0.547,0.591,0.051,1469.3,0.0741
ST021,2020-08-28,0.0,8.42,0.545,0.591,0.051,1469.3,0.0567
ST021,2020-09-04,0.0,10.72,0.543,0.591,0.051,1469.3,0.02
ST021,2020-09-11,0.0,9.65,0.522,0.591,0.051,1469.3,0.0253
ST021,2020-09-18,19.54,4.09,0.552,0.591,0.051,1469.3,0.2078
ST021,2020-09-25,7.25,5.17,0.502,0.591,0.051,1469.3,0.0615
ST021,2020-10-02,0.0,5.28,0.448,0.591,0.051,1469.3,0.0345
ST021,2020-10-09,0.0,2.84,0.487,0.591,0.051,1469.3,0.0388
ST021,2020-10-16,0.0,-0.1,0.41,0.591,0.051,1469.3,0.02
ST021,2020-10-23,2.4,1.05,0.45,0.591,0.051,1469.3,0.0343
ST021,2020-10-30,0.0,1.17,0.365,0.591,0.051,1469.3,0.0291
ST021,2020-11-06,0.0,-2.84,0.37,0.591,0.051,1469.3,0.0288
ST021,2020-11-13,0.0,-1.7,0.284,0.591,0.051,1469.3,0.0653
ST021,2020-11-20,0.0,-0.57,0.312,0.591,0.051,1469.3,0.0325
ST021,2020-11-27,0.0,-3.74,0.258,0.591,0.051,1469.3,0.0333
ST021,2020-12-04,0.0,-6.7,0.301,0.591,0.051,1469.3,0.0261
ST021,2020-12-11,4.43,-1.0,0.177,0.591,0.051,1469.3,0.1362
ST021,2020-12-18,0.0,-6.9,0.233,0.591,0.051,1469.3,0.036
ST021,2020-12-25,0.0,-6.2,0.219,0.591,0.051,1469.3,0.0248
ST022,2016-01-01,0.0,-3.02,0.113,0.686,0.11,463.3,0.2256
ST022,2016-01-08,0.0,-3.27,0.107,0.686,0.11,463.3,0.0852
ST022,2016-01-15,0.0,-2.97,0.102,0.686,0.11,463.3,0.059
ST022,2016-01-22,0.0,-3.9,0.087,0.686,0.11,463.3,0.0534
ST022,2016-01-29,0.0,-0.94,0.05,0.686,0.11,463.3,0.0434
ST022,2016-02-05,0.0,-3.24,0.05,0.686,0.11,463.3,0.0349
ST022,2016-02-12,0.0,1.02,0.05,0.686,0.11,463.3,0.0238
ST022,2016-02-19,27.8,0.75,0.053,0.686,0.11,463.3,0.1803
ST022,2016-02-26,0.0,-3.28,0.121,0.686,0.11,463.3,0.0846
ST022,2016-03-04,4.87,2.37,0.109,0.686,0.11,463.3,0.0723
ST022,2016-03-11,16.7,0.91,0.107,0.686,0.11,463.3,0.1184
ST022,2016-03-18,0.0,4.8,0.096,0.686,0.11,463.3,0.0603
ST022,2016-03-25,0.0,8.95,0.176,0.686,0.11,463.3,0.0297
ST022,2016-04-01,0.0,6.29,0.167,0.686,0.11,463.3,0.0357
ST022,2016-04-08,0.0,12.03,0.257,0.686,0.11,463.3,0.0659
ST022,2016-04-15,0.0,11.9,0.227,0.686,0.11,463.3,0.0432
ST022,2016-04-22,0.0,8.78,0.281,0.686,0.11,463.3,0.0376
ST022,2016-04-29,12.01,11.12,0.329,0.686,0.11,463.3,0.0781
ST022,2016-05-06,0.0,15.04,0.367,0.686,0.11,463.3,0.0415
ST022,2016-05-13,0.0,16.52,0.358,0.686,0.11,463.3,0.068
ST022,2016-05-20,0.0,13.45,0.422,0.686,0.11,463.3,0.0351
ST022,2016-05-27,0.0,21.17,0.45,0.686,0.11,463.3,0.0529
ST022,2016-06-03,0.0,18.73,0.533,0.686,0.11,463.3,0.0207
ST022,2016-06-10,0.0,19.7,0.538,0.686,0.11,463.3,0.1773
ST022,2016-06-17,15.55,17.76,0.544,0.686,0.11,463.3,0.1578
ST022,2016-06-24,35.02,18.94,0.541,0.686,0.11,463.3,0.1566
ST022,2016-07-01,4.28,19.01,0.532,0.686,0.11,463.3,0.0366
ST022,2016-07-08,0.0,21.79,0.573,0.686,0.11,463.3,0.0475
ST022,2016-07-15,0.0,23.43,0.645,0.686,0.11,463.3,0.0306
ST022,2016-07-22,0.0,23.69,0.594,0.686,0.11,463.3,0.0339
ST022,2016-07-29,0.0,17.22,0.572,0.686,0.11,463.3,0.0388
ST022,2016-08-05,0.0,16.78,0.606,0.686,0.11,463.3,0.0377
ST022,2016-08-12,0.0,20.15,0.645,0.686,0.11,463.3,0.0305
ST022,2016-08-19,0.0,16.52,0.612,0.686,0.11,463.3,0.0282
ST022,2016-08-26,3.95,19.32,0.623,0.686,0.11,463.3,0.0441
ST022,2016-09-02,0.0,14.73,0.636,0.686,0.11,463.3,0.0342
ST022,2016-09-09,0.0,14.03,0.625,0.686,0.11,463.3,0.038
ST022,2016-09-16,0.0,14.95,0.59,0.686,0.11,463.3,0.0312
ST022,2016-09-23,0.0,17.86,0.587,0.686,0.11,463.3,0.0245
ST022,2016-09-30,0.0,11.33,0.488,0.686,0.11,463.3,0.0304
ST022,2016-10-07,0.0,11.11,0.437,0.686,0.11,463.3,0.0299
ST022,2016-10-14,8.19,6.92,0.432,0.686,0.11,463.3,0.0646
ST022,2016-10-21,0.0,6.83,0.431,0.686,0.11,463.3,0.02
ST022,2016-10-28,0.0,4.33,0.412,0.686,0.11,463.3,0.0206
ST022,2016-11-04,0.0,8.84,0.403,0.686,0.11,463.3,0.0407
ST022,2016-11-11,0.0,4.56,0.331,0.686,0.11,463.3,0.0204
ST022,2016-11-18,9.75,6.92,0.285,0.686,0.11,463.3,0.0677
ST022,2016-11-25,0.0,5.98,0.261,0.686,0.11,463.3,0.0406
ST022,2016-12-02,0.0,5.78,0.277,0.686,0.11,463.3,0.0257
ST022,2016-12-09,0.0,3.73,0.271,0.686,0.11,463.3,0.0381
ST022,2016-12-16,0.0,-0.9,0.205,0.686,0.11,463.3,0.02
ST022,2016-12-23,0.0,-0.16,0.173,0.686,0.11,463.3,0.0342
ST022,2016-12-30,0.0,-0.28,0.123,0.686,0.11,463.3,0.0397
ST022,2017-01-06,0.0,-2.22,0.17,0.686,0.11,463.3,0.0428
ST022,2017-01-13,0.0,-0.29,0.055,0.686,0.11,463.3,0.0556
ST022,2017-01-20,0.0,-2.69,0.159,0.686,0.11,463.3,0.0411
ST022,2017-01-27,0.0,-1.7,0.089,0.686,0.11,463.3,0.0468
ST022,2017-02-03,0.0,0.34,0.053,0.686,0.11,463.3,0.02
ST022,2017-02-10,0.0,3.09,0.073,0.686,0.11,463.3,0.035
ST022,2017-02-17,0.0,2.53,0.081,0.686,0.11,463.3,0.0514
ST022,2017-02-24,0.0,2.41,0.08,0.686,0.11,463.3,0.0401
ST022,2017-03-03,0.0,1.42,0.153,0.686,0.11,463.3,0.034
ST022,2017-03-10,0.75,2.67,0.076,0.686,0.11,463.3,0.0627
ST022,2017-03-17,0.0,4.58,0.129,0.686,0.11,463.3,0.0492
ST022,2017-03-24,7.98,6.73,0.158,0.686,0.11,463.3,0.0725
ST022,2017-03-31,0.0,9.29,0.172,0.686,0.11,463.3,0.1977
ST022,2017-04-07,0.0,8.21,0.213,0.686,0.11,463.3,0.0818
ST022,2017-04-14,0.0,11.78,0.262,0.686,0.11,463.3,0.0421
ST022,2017-04-21,0.0,13.94,0.309,0.686,0.11,463.3,0.0302
ST022,2017-04-28,0.0,16.43,0.312,0.686,0.11,463.3,0.0292
ST022,2017-05-05,41.1,13.76,0.329,0.686,0.11,463.3,0.2195
ST022,2017-05-12,0.0,12.43,0.417,0.686,0.11,463.3,0.1382
ST022,2017-05-19,0.0,15.9,0.367,0.686,0.11,463.3,0.162
ST022,2017-05-26,0.0,14.1,0.457,0.686,0.11,463.3,0.0438
ST022,2017-06-02,0.0,19.49,0.46,0.686,0.11,463.3,0.0303
ST022,2017-06-09,0.0,20.92,0.447,0.686,0.11,463.3,0.0303
ST022,2017-06-16,0.0,19.1,0.438,0.686,0.11,463.3,0.0307
ST022,2017-06-23,0.0,21.24,0.479,0.686,0.11,463.3,0.3419
ST022,2017-06-30,0.0,19.76,0.567,0.686,0.11,463.3,0.2639
ST022,2017-07-07,13.46,20.46,0.541,0.686,0.11,463.3,0.2082
